"id","committer","comunity","star","watcher","pull_request","dpdp","pdp"
"2519759","1","1","2","1","","TRUE","TRUE"
"2519769","2","2","3","1","","FALSE","TRUE"
"2519786","1","1","2","0","","FALSE","TRUE"
"2519787","2","2","1","0","","FALSE","TRUE"
"2519805","2","2","1","0","","FALSE","TRUE"
"2519821","1","1","1","0","","FALSE","TRUE"
"2519860","1","1","1","0","","FALSE","TRUE"
"2519894","6","6","6","2","","TRUE","TRUE"
"2519899","1","1","1","0","","FALSE","TRUE"
"2519902","1","1","1","0","","FALSE","FALSE"
"2519945","1","1","1","0","","FALSE","FALSE"
"2519961","1","1","1","0","","FALSE","TRUE"
"2519972","1","1","1","0","","TRUE","TRUE"
"2520005","1","1","4","3","","TRUE","TRUE"
"2520006","2","2","3","1","","FALSE","FALSE"
"2520041","1","1","1","1","","TRUE","TRUE"
"2520075","1","1","1","0","","FALSE","TRUE"
"2520118","1","1","0","0","","FALSE","TRUE"
"2520150","1","1","1","0","","TRUE","TRUE"
"2520160","2","2","3","1","","FALSE","TRUE"
"2520221","1","1","1","0","","FALSE","TRUE"
"2520288","1","1","1","0","","FALSE","FALSE"
"2520332","2","2","1","0","","FALSE","TRUE"
"2520388","1","1","1","0","","FALSE","FALSE"
"2520398","1","1","2","0","","FALSE","FALSE"
"2520435","2","2","1","0","","FALSE","FALSE"
"2520456","1","1","0","0","","FALSE","TRUE"
"2520466","1","1","2","1","","FALSE","TRUE"
"2520478","1","1","1","0","","FALSE","TRUE"
"2520508","1","1","1","0","","FALSE","TRUE"
"2520586","1","1","1","0","","FALSE","FALSE"
"2520683","1","1","1","0","","FALSE","FALSE"
"2520840","1","1","1","0","","FALSE","TRUE"
"2520924","1","1","1","0","","FALSE","TRUE"
"2520926","4","4","1","0","","FALSE","TRUE"
"2520931","1","1","1","0","","FALSE","FALSE"
"2520993","2","2","2","0","","FALSE","FALSE"
"2521030","1","1","1","0","","FALSE","FALSE"
"2521065","1","1","1","0","","FALSE","TRUE"
"2521149","1","1","1","0","","FALSE","TRUE"
"2521227","1","1","1","0","","FALSE","FALSE"
"2521276","1","1","1","0","","TRUE","FALSE"
"2521280","1","1","1","0","","FALSE","FALSE"
"2521284","1","1","1","0","","TRUE","FALSE"
"2521331","1","1","2","0","","FALSE","TRUE"
"2521368","1","1","1","0","","FALSE","FALSE"
"2521373","1","1","1","0","","FALSE","FALSE"
"2521381","1","1","1","0","","TRUE","TRUE"
"2521394","1","1","1","0","","FALSE","FALSE"
"2521462","1","1","1","0","","FALSE","TRUE"
"2521480","1","1","1","0","","FALSE","TRUE"
"2521501","4","4","2","0","","FALSE","TRUE"
"2521552","1","1","1","0","","FALSE","TRUE"
"2521791","1","1","0","0","","FALSE","FALSE"
"2521818","1","1","1","0","","FALSE","TRUE"
"2522012","2","2","3","1","","FALSE","TRUE"
"2522075","1","1","1","0","","FALSE","FALSE"
"2522151","1","1","1","0","","FALSE","FALSE"
"2522158","2","2","1","0","","FALSE","TRUE"
"2522231","1","1","1","0","","FALSE","FALSE"
"2522394","2","2","1","0","","FALSE","FALSE"
"2522452","1","1","1","0","","FALSE","FALSE"
"2522502","1","1","2","1","","TRUE","TRUE"
"2522551","3","3","4","0","","FALSE","FALSE"
"2522650","1","1","1","0","","FALSE","FALSE"
"2522669","1","1","1","0","","FALSE","TRUE"
"2522670","2","2","1","0","","FALSE","FALSE"
"2522672","1","1","1","0","","FALSE","TRUE"
"2522743","1","1","2","0","","FALSE","TRUE"
"2522874","1","1","1","0","","FALSE","FALSE"
"2522878","2","2","1","0","","FALSE","TRUE"
"2522888","2","2","2","0","","FALSE","FALSE"
"2522985","1","1","1","0","","FALSE","FALSE"
"2522988","1","1","1","0","","FALSE","TRUE"
"2523061","4","4","1","0","","FALSE","TRUE"
"2523208","2","2","1","0","","FALSE","TRUE"
"2523243","3","3","3","0","","FALSE","TRUE"
"2523274","1","1","1","0","","TRUE","TRUE"
"2523310","2","2","1","0","","FALSE","FALSE"
"2523437","1","1","2","0","","FALSE","TRUE"
"2523463","1","1","2","0","","FALSE","TRUE"
"2523480","1","1","1","0","","FALSE","TRUE"
"2523535","2","2","0","0","","FALSE","FALSE"
"2523588","1","1","1","0","","FALSE","TRUE"
"2523636","1","1","1","0","","FALSE","FALSE"
"2523641","1","1","0","0","","TRUE","TRUE"
"2523722","1","1","1","0","","FALSE","TRUE"
"2523814","1","1","1","0","","FALSE","TRUE"
"2523850","3","3","4","1","","FALSE","TRUE"
"2523868","2","2","3","1","","FALSE","FALSE"
"2523902","1","1","1","0","","FALSE","TRUE"
"2523928","6","6","1","0","","TRUE","FALSE"
"2523972","2","2","1","0","","FALSE","FALSE"
"2524091","2","3","1","0","","FALSE","TRUE"
"2524128","1","1","2","1","","FALSE","FALSE"
"2524239","1","1","1","0","","FALSE","FALSE"
"4901101","7","8","16","13","913","TRUE","TRUE"
"6177817","270","399","18","17","224","TRUE","TRUE"
"6317998","27","38","128","89","32","FALSE","FALSE"
"4920974","27","28","10","12","24","TRUE","TRUE"
"2631476","14","16","31","14","17","FALSE","FALSE"
"2611529","15","16","8","4","15","FALSE","TRUE"
"4309075","8","14","74","13","14","TRUE","TRUE"
"4962736","4","6","6","2","12","TRUE","TRUE"
"6485533","11","11","3","1","12","TRUE","TRUE"
"3085184","7","8","16","14","11","TRUE","TRUE"
"3523740","25","31","43","25","9","FALSE","FALSE"
"5254980","6","6","0","0","8","FALSE","TRUE"
"2847953","5","5","2","0","8","FALSE","TRUE"
"5514368","9","14","8","8","7","TRUE","FALSE"
"4323605","9","10","25","4","7","FALSE","FALSE"
"2725328","11","18","20","15","6","TRUE","TRUE"
"6526738","4","13","6","5","6","TRUE","TRUE"
"3780221","5","18","147","108","6","TRUE","TRUE"
"3846656","10","11","19","2","4","TRUE","TRUE"
"5683495","2","2","10","1","4","FALSE","FALSE"
"6515231","9","12","143","92","4","TRUE","TRUE"
"6386525","8","12","13","12","4","FALSE","FALSE"
"2852827","3","4","4","5","3","FALSE","FALSE"
"4526182","10","10","1","0","3","FALSE","TRUE"
"4494456","4","4","6","6","3","FALSE","FALSE"
"4696805","5","6","6","3","3","TRUE","TRUE"
"3358763","6","6","7","6","3","FALSE","FALSE"
"2904019","24","27","13","3","3","TRUE","TRUE"
"2679234","4","5","1","0","3","FALSE","FALSE"
"5633711","5","14","40","32","3","TRUE","TRUE"
"3864399","4","8","159","100","3","TRUE","TRUE"
"6290220","15","18","9","8","3","FALSE","FALSE"
"3087175","6","6","6","3","2","FALSE","FALSE"
"4267474","4","26","5","6","2","TRUE","TRUE"
"5942634","3","3","19","12","2","TRUE","TRUE"
"5091845","3","3","1","0","2","FALSE","FALSE"
"2536551","4","4","2","4","2","TRUE","TRUE"
"4146178","1","1","12","5","2","FALSE","TRUE"
"2872578","3","3","0","0","2","FALSE","FALSE"
"2552062","6","7","6","1","2","TRUE","TRUE"
"2783122","5","5","3","1","2","TRUE","TRUE"
"4980675","2","2","1","0","2","FALSE","FALSE"
"3309663","1","10","8","0","1","TRUE","TRUE"
"2884315","2","2","13","9","1","TRUE","TRUE"
"3344698","2","2","3","0","1","TRUE","FALSE"
"2527686","2","2","5","2","1","FALSE","TRUE"
"3118317","3","3","13","3","1","TRUE","TRUE"
"4102998","3","3","1","1","1","TRUE","TRUE"
"3974763","2","2","2","1","1","FALSE","FALSE"
"2566214","4","4","7","2","1","FALSE","FALSE"
"2535030","3","3","9","1","1","TRUE","TRUE"
"2961546","7","11","22","14","1","TRUE","TRUE"
"4338399","2","2","5","2","1","FALSE","FALSE"
"2995428","2","2","4","1","1","FALSE","FALSE"
"2636918","2","2","1","0","1","FALSE","FALSE"
"3358771","2","2","4","4","1","FALSE","FALSE"
"6439942","1","1","1","0","1","FALSE","FALSE"
"2770309","2","2","6","4","1","TRUE","FALSE"
"2542234","4","6","8","8","1","TRUE","TRUE"
"5197285","2","2","2","1","1","FALSE","TRUE"
"4771207","4","4","3","1","1","FALSE","TRUE"
"5427615","3","4","8","0","1","TRUE","TRUE"
"3266337","3","3","6","6","1","TRUE","TRUE"
"4446985","3","3","0","0","1","TRUE","FALSE"
"5987597","1","1","0","0","1","FALSE","TRUE"
"3137189","4","4","0","0","1","TRUE","TRUE"
"3662402","3","3","0","0","1","FALSE","FALSE"
"3630340","3","3","9","6","1","FALSE","FALSE"
"5924739","5","5","26","9","1","TRUE","TRUE"
"4745303","2","2","2","1","1","TRUE","FALSE"
"6482089","2","2","2","1","1","TRUE","FALSE"
"2879177","4","57","2","4","1","TRUE","TRUE"
"2912684","3","3","8","4","1","TRUE","TRUE"
"5206602","2","3","2","1","1","FALSE","TRUE"
"6550812","3","3","3","0","1","FALSE","FALSE"
"4552529","2","2","4","2","1","FALSE","FALSE"
"4914292","2","2","6","4","1","TRUE","TRUE"
"2524277","1","1","0","0","","FALSE","FALSE"
"2524304","1","1","2","1","","FALSE","TRUE"
"2524316","1","1","2","0","","FALSE","TRUE"
"2524403","1","1","2","0","","TRUE","TRUE"
"2524547","1","1","1","0","","FALSE","FALSE"
"2524605","1","1","1","0","","TRUE","FALSE"
"2524611","1","1","0","0","","FALSE","TRUE"
"2524612","1","1","2","0","","TRUE","TRUE"
"2524621","1","1","0","0","","FALSE","FALSE"
"2524667","2","2","1","1","","FALSE","TRUE"
"2524680","1","1","1","0","","FALSE","TRUE"
"2524700","1","1","2","0","","FALSE","TRUE"
"2524704","1","1","1","0","","FALSE","FALSE"
"2524761","1","1","0","0","","FALSE","FALSE"
"2524762","1","1","1","0","","FALSE","TRUE"
"2524789","1","1","1","0","","FALSE","FALSE"
"2524912","1","1","0","0","","FALSE","FALSE"
"2525093","3","3","7","3","","TRUE","TRUE"
"2525108","1","1","1","0","","FALSE","TRUE"
"2525143","9","10","2","1","","FALSE","FALSE"
"2525147","1","1","2","0","","FALSE","FALSE"
"2525151","4","4","5","4","","FALSE","FALSE"
"2525178","2","2","1","0","","TRUE","TRUE"
"2525185","2","2","5","4","","TRUE","TRUE"
"2525277","1","2","5","1","","FALSE","FALSE"
"2525290","3","4","0","0","","FALSE","TRUE"
"2525317","2","2","2","0","","FALSE","TRUE"
"2525343","2","2","0","0","","FALSE","FALSE"
"2525346","2","2","2","0","","FALSE","TRUE"
"2525476","1","1","1","0","","FALSE","TRUE"
"2525505","1","1","1","0","","FALSE","FALSE"
"2525510","1","1","1","0","","FALSE","FALSE"
"2525632","1","1","0","0","","FALSE","TRUE"
"2525671","4","4","1","0","","FALSE","TRUE"
"2525702","1","1","1","0","","FALSE","TRUE"
"2525712","1","1","1","0","","FALSE","TRUE"
"2525716","1","1","1","0","","FALSE","FALSE"
"2525719","3","3","0","0","","FALSE","TRUE"
"2525848","1","1","1","0","","FALSE","FALSE"
"2525889","1","1","2","0","","FALSE","TRUE"
"2526027","2","2","1","0","","FALSE","TRUE"
"2526058","1","1","1","0","","FALSE","TRUE"
"2526064","1","1","1","0","","FALSE","FALSE"
"2526065","1","1","1","0","","FALSE","TRUE"
"2526163","2","2","1","0","","FALSE","FALSE"
"2526176","3","3","2","2","","FALSE","TRUE"
"2526263","1","1","1","0","","FALSE","TRUE"
"2526318","1","1","2","0","","FALSE","TRUE"
"2526410","3","3","1","0","","FALSE","FALSE"
"2526459","2","2","1","0","","FALSE","FALSE"
"2526501","1","1","1","0","","FALSE","FALSE"
"2526620","1","1","1","0","","FALSE","TRUE"
"2526960","1","1","1","0","","FALSE","TRUE"
"2527086","1","1","1","1","","FALSE","TRUE"
"2527216","1","1","1","0","","FALSE","FALSE"
"2527262","1","1","1","0","","FALSE","TRUE"
"2527292","3","3","1","0","","FALSE","TRUE"
"2527427","1","1","3","0","","FALSE","FALSE"
"2527515","1","1","1","0","","FALSE","FALSE"
"2527571","1","1","1","0","","FALSE","FALSE"
"2527575","1","1","1","0","","FALSE","TRUE"
"2527639","1","1","2","0","","FALSE","TRUE"
"2527804","2","2","1","0","","FALSE","FALSE"
"2528026","2","2","1","0","","FALSE","FALSE"
"2528182","1","1","0","0","","FALSE","FALSE"
"2528209","1","2","5","1","","FALSE","FALSE"
"2528221","2","2","4","2","","TRUE","TRUE"
"2528345","3","3","1","0","","FALSE","TRUE"
"2528425","1","1","1","0","","FALSE","FALSE"
"2528461","1","1","3","1","","FALSE","FALSE"
"2528538","1","1","1","0","","FALSE","TRUE"
"2528542","1","1","1","0","","FALSE","FALSE"
"2528631","1","1","1","0","","FALSE","TRUE"
"2528673","1","1","1","0","","FALSE","FALSE"
"2528713","1","1","14","8","","TRUE","TRUE"
"2528948","1","1","1","0","","FALSE","FALSE"
"2528956","2","3","2","1","","FALSE","FALSE"
"2529136","1","1","1","0","","FALSE","TRUE"
"2529139","1","1","1","0","","FALSE","FALSE"
"2529222","1","1","1","0","","FALSE","FALSE"
"2529228","2","2","1","0","","FALSE","FALSE"
"2529483","1","1","1","0","","FALSE","TRUE"
"2529492","1","1","1","0","","FALSE","TRUE"
"2529495","1","1","1","0","","FALSE","FALSE"
"2529519","1","1","1","0","","FALSE","FALSE"
"2529679","2","2","1","0","","FALSE","FALSE"
"2529752","1","1","2","1","","FALSE","FALSE"
"2529767","1","1","1","0","","FALSE","FALSE"
"2529786","1","1","2","1","","FALSE","TRUE"
"2529879","2","2","4","0","","FALSE","FALSE"
"2529880","1","1","2","1","","FALSE","TRUE"
"2529898","1","1","1","0","","FALSE","FALSE"
"2529955","1","1","1","0","","FALSE","FALSE"
"2530143","1","1","1","0","","TRUE","TRUE"
"2530383","2","2","1","0","","FALSE","TRUE"
"2530438","1","1","1","0","","FALSE","FALSE"
"2530447","1","1","3","2","","FALSE","FALSE"
"2530593","1","1","0","0","","FALSE","FALSE"
"2530678","3","4","0","0","","FALSE","FALSE"
"2530950","2","2","3","0","","TRUE","TRUE"
"2531033","1","1","2","1","","FALSE","FALSE"
"2531084","1","1","1","0","","FALSE","TRUE"
"2531181","1","1","5","1","","FALSE","TRUE"
"2531299","2","2","2","0","","FALSE","TRUE"
"2531468","1","1","1","0","","FALSE","TRUE"
"2531606","1","1","3","2","","FALSE","FALSE"
"2531705","2","2","0","0","","FALSE","TRUE"
"2531768","1","1","1","0","","FALSE","FALSE"
"2531852","1","1","1","0","","FALSE","FALSE"
"2531855","1","1","1","0","","FALSE","FALSE"
"2531954","1","1","1","0","","FALSE","TRUE"
"2531957","1","1","0","0","","FALSE","FALSE"
"2532003","3","3","4","0","","FALSE","TRUE"
"2532017","1","1","1","0","","TRUE","TRUE"
"2532181","1","1","1","0","","FALSE","FALSE"
"2532207","1","1","1","0","","FALSE","FALSE"
"2532313","1","1","1","0","","TRUE","TRUE"
"2532374","2","2","1","0","","FALSE","FALSE"
"2532494","2","2","1","0","","FALSE","FALSE"
"2532621","1","1","3","1","","FALSE","FALSE"
"2532731","1","1","1","0","","FALSE","TRUE"
"2532765","1","1","1","0","","TRUE","FALSE"
"2532873","1","1","0","0","","FALSE","FALSE"
"2533072","1","1","0","0","","FALSE","TRUE"
"2533096","2","2","2","0","","FALSE","FALSE"
"2533232","1","1","1","0","","FALSE","FALSE"
"2533278","1","1","1","0","","FALSE","FALSE"
"2533283","1","1","2","0","","FALSE","FALSE"
"2533368","1","1","0","0","","FALSE","FALSE"
"2533382","3","3","1","0","","FALSE","TRUE"
"2533457","2","2","1","0","","FALSE","FALSE"
"2533517","3","3","6","0","","FALSE","FALSE"
"2533534","1","1","3","0","","FALSE","TRUE"
"2533968","1","1","1","0","","FALSE","FALSE"
"2534197","1","1","1","0","","TRUE","TRUE"
"2534358","1","1","0","0","","FALSE","FALSE"
"2534453","1","1","1","0","","FALSE","TRUE"
"2534475","1","1","1","0","","FALSE","FALSE"
"2534668","1","1","1","0","","FALSE","FALSE"
"2534739","1","1","1","0","","FALSE","FALSE"
"2534749","1","1","0","0","","FALSE","FALSE"
"2534918","1","1","1","0","","FALSE","FALSE"
"2534936","1","1","1","0","","TRUE","TRUE"
"2534949","2","2","1","0","","FALSE","FALSE"
"2534955","1","1","1","0","","FALSE","FALSE"
"2535011","1","1","1","0","","FALSE","TRUE"
"2535104","1","1","1","0","","FALSE","FALSE"
"2535121","1","1","1","0","","FALSE","TRUE"
"2535320","1","1","1","0","","TRUE","TRUE"
"2535362","1","1","1","0","","FALSE","FALSE"
"2535420","1","1","2","0","","FALSE","FALSE"
"2535471","2","2","0","0","","TRUE","TRUE"
"2535488","1","2","1","0","","FALSE","TRUE"
"2535705","2","2","0","0","","FALSE","FALSE"
"2535748","1","1","1","1","","FALSE","FALSE"
"2535770","1","1","1","0","","FALSE","TRUE"
"2535810","1","1","2","1","","FALSE","FALSE"
"2535999","1","1","2","0","","FALSE","FALSE"
"2536198","1","1","0","0","","FALSE","TRUE"
"2536257","1","1","1","0","","FALSE","FALSE"
"2536333","1","1","1","0","","FALSE","FALSE"
"2536532","1","1","1","0","","FALSE","TRUE"
"2536549","1","1","1","0","","FALSE","FALSE"
"2536556","1","1","1","0","","FALSE","FALSE"
"2536616","1","1","3","1","","FALSE","FALSE"
"2536754","2","2","3","1","","FALSE","TRUE"
"2536768","1","1","0","0","","FALSE","FALSE"
"2536824","1","1","3","1","","TRUE","TRUE"
"2537021","1","1","1","0","","FALSE","FALSE"
"2537282","2","2","1","0","","FALSE","FALSE"
"2537356","1","1","3","0","","FALSE","TRUE"
"2537487","1","1","1","0","","FALSE","FALSE"
"2537528","1","1","2","1","","FALSE","FALSE"
"2537547","1","1","1","0","","FALSE","TRUE"
"2537643","1","1","3","1","","TRUE","TRUE"
"2537787","3","3","1","0","","FALSE","FALSE"
"2537813","2","2","1","0","","FALSE","TRUE"
"2538116","2","2","1","0","","TRUE","TRUE"
"2538294","2","2","1","0","","FALSE","FALSE"
"2538439","1","1","1","0","","FALSE","FALSE"
"2538516","1","1","1","0","","FALSE","FALSE"
"2538581","4","4","0","0","","FALSE","FALSE"
"2538684","2","4","4","2","","TRUE","TRUE"
"2538788","1","1","2","0","","TRUE","TRUE"
"2538811","1","1","2","0","","FALSE","FALSE"
"2539119","1","1","0","0","","FALSE","FALSE"
"2539323","1","1","0","0","","FALSE","FALSE"
"2539688","1","1","2","1","","FALSE","FALSE"
"2539957","1","1","1","0","","FALSE","FALSE"
"2540019","1","1","2","0","","TRUE","TRUE"
"2540068","1","1","2","1","","TRUE","FALSE"
"2540214","1","1","0","0","","FALSE","FALSE"
"2540227","1","1","0","0","","FALSE","FALSE"
"2540243","1","1","0","0","","TRUE","TRUE"
"2540244","1","1","2","0","","FALSE","FALSE"
"2540361","1","2","14","0","","TRUE","FALSE"
"2540408","4","4","1","0","","FALSE","TRUE"
"2540438","1","1","1","0","","FALSE","FALSE"
"2540492","1","1","4","0","","TRUE","TRUE"
"2540554","1","1","1","0","","FALSE","FALSE"
"2540647","4","4","4","3","","TRUE","TRUE"
"2540706","1","1","1","0","","FALSE","TRUE"
"2540861","1","1","1","0","","FALSE","FALSE"
"2540957","1","1","1","0","","FALSE","FALSE"
"2540962","1","1","1","0","","FALSE","TRUE"
"2541119","1","1","1","0","","TRUE","FALSE"
"2541210","1","1","1","0","","FALSE","FALSE"
"2541409","1","1","1","0","","TRUE","TRUE"
"2541454","2","2","2","1","","FALSE","FALSE"
"2541784","1","1","0","0","","FALSE","FALSE"
"2541981","1","1","1","0","","FALSE","TRUE"
"2542305","1","1","1","0","","FALSE","FALSE"
"2542325","1","1","2","1","","FALSE","FALSE"
"2542357","1","1","1","0","","FALSE","FALSE"
"2542411","1","1","2","1","","FALSE","FALSE"
"2543109","2","2","2","0","","FALSE","FALSE"
"2543164","1","2","4","1","","FALSE","TRUE"
"2543536","2","2","13","2","","FALSE","FALSE"
"2544153","1","1","1","0","","FALSE","TRUE"
"2544167","1","1","1","0","","FALSE","FALSE"
"2544400","2","2","1","0","","FALSE","TRUE"
"2544560","1","1","1","0","","FALSE","FALSE"
"2544882","2","2","2","1","","TRUE","TRUE"
"2545638","1","1","4","1","","TRUE","TRUE"
"2546580","1","1","0","0","","FALSE","FALSE"
"2547564","1","1","0","0","","FALSE","FALSE"
"2547576","1","1","0","0","","TRUE","TRUE"
"2547771","1","1","1","0","","FALSE","FALSE"
"2547843","1","1","1","0","","FALSE","TRUE"
"2547947","1","1","2","0","","FALSE","TRUE"
"2548271","1","1","1","0","","FALSE","FALSE"
"2548759","1","1","1","0","","FALSE","TRUE"
"2548795","1","1","2","1","","FALSE","FALSE"
"2548797","1","1","1","0","","FALSE","TRUE"
"2549052","1","1","1","0","","FALSE","FALSE"
"2549169","1","1","2","1","","TRUE","FALSE"
"2549380","3","3","7","4","","FALSE","FALSE"
"2550051","2","2","1","0","","FALSE","FALSE"
"2550597","2","2","2","0","","TRUE","TRUE"
"2552140","2","2","1","0","","FALSE","FALSE"
"2554026","2","2","0","0","","TRUE","TRUE"
"2554055","2","2","1","0","","TRUE","TRUE"
"2555314","1","1","2","0","","FALSE","FALSE"
"2555711","1","1","5","2","","TRUE","TRUE"
"2556222","2","2","1","0","","TRUE","TRUE"
"2557242","3","4","2","1","","TRUE","TRUE"
"2557729","1","1","1","0","","FALSE","TRUE"
"2557967","2","2","1","0","","FALSE","TRUE"
"2562664","1","1","2","0","","FALSE","TRUE"
"2596590","4","4","21","13","","TRUE","TRUE"
"2603204","1","1","0","0","","FALSE","TRUE"
"2605049","2","2","1","0","","FALSE","TRUE"
"2614036","1","1","1","0","","FALSE","FALSE"
"2615720","1","1","1","0","","FALSE","FALSE"
"2642800","1","1","1","0","","TRUE","TRUE"
"2646935","1","1","2","0","","FALSE","TRUE"
"2647454","1","1","1","0","","FALSE","FALSE"
"2651060","1","1","0","0","","TRUE","FALSE"
"2655313","1","1","0","0","","FALSE","FALSE"
"2660854","1","1","2","1","","TRUE","TRUE"
"2661076","2","2","0","0","","FALSE","FALSE"
"2665440","2","2","1","0","","FALSE","TRUE"
"2666712","1","1","1","0","","FALSE","FALSE"
"2667144","4","4","1","0","","FALSE","FALSE"
"2667701","1","1","1","0","","FALSE","TRUE"
"2668324","1","1","0","0","","FALSE","FALSE"
"2670194","1","1","1","0","","FALSE","FALSE"
"2670799","1","1","2","0","","FALSE","FALSE"
"2671478","1","1","1","0","","FALSE","FALSE"
"2671757","2","2","0","0","","FALSE","FALSE"
"2671986","1","1","1","0","","TRUE","TRUE"
"2672190","2","2","6","1","","FALSE","FALSE"
"2672589","2","2","1","0","","FALSE","FALSE"
"2674307","3","3","2","0","","TRUE","FALSE"
"2675791","1","1","1","0","","FALSE","FALSE"
"2682624","1","1","3","2","","FALSE","FALSE"
"2685063","1","1","4","2","","TRUE","TRUE"
"2685450","1","1","1","0","","FALSE","TRUE"
"2686284","1","1","1","0","","FALSE","FALSE"
"2689121","1","1","1","0","","FALSE","FALSE"
"2691115","1","1","1","1","","FALSE","FALSE"
"2694389","1","1","1","0","","FALSE","TRUE"
"2712120","1","1","1","0","","FALSE","FALSE"
"2741823","2","2","5","4","","FALSE","FALSE"
"2758550","1","1","0","0","","FALSE","TRUE"
"2759045","2","2","1","0","","FALSE","TRUE"
"2764284","2","2","2","1","","TRUE","TRUE"
"2765890","1","1","0","0","","FALSE","TRUE"
"2781658","1","1","0","0","","FALSE","TRUE"
"2782569","1","1","1","0","","TRUE","TRUE"
"2784462","1","1","1","0","","FALSE","FALSE"
"2784834","1","1","0","0","","TRUE","FALSE"
"2790358","1","1","1","0","","FALSE","FALSE"
"2832747","1","1","1","0","","FALSE","FALSE"
"2837207","1","1","3","0","","TRUE","TRUE"
"2838946","1","1","0","0","","FALSE","TRUE"
"2839739","2","2","9","3","","TRUE","TRUE"
"2845345","1","1","2","0","","FALSE","FALSE"
"2849134","3","3","0","0","","FALSE","FALSE"
"2863165","1","1","1","0","","FALSE","TRUE"
"2872643","1","1","2","1","","TRUE","FALSE"
"2875624","2","2","1","1","","FALSE","FALSE"
"2876397","2","2","0","0","","FALSE","TRUE"
"2888505","3","3","0","0","","FALSE","TRUE"
"2891674","1","2","1","1","","FALSE","TRUE"
"2893407","2","2","7","1","","FALSE","TRUE"
"2903347","2","3","0","0","","FALSE","FALSE"
"2907649","1","1","2","0","","FALSE","TRUE"
"2920688","1","1","1","0","","FALSE","FALSE"
"2927245","3","3","1","0","","FALSE","FALSE"
"2953949","2","2","1","1","","FALSE","TRUE"
"2956180","1","1","2","1","","FALSE","FALSE"
"2995621","9","9","2","1","","FALSE","FALSE"
"3023630","2","2","2","0","","FALSE","FALSE"
"3025839","3","3","1","0","","FALSE","FALSE"
"3027362","3","3","3","2","","FALSE","FALSE"
"3054588","1","1","1","0","","FALSE","FALSE"
"3079176","1","1","0","0","","FALSE","FALSE"
"3084916","3","3","39","3","","TRUE","TRUE"
"3084929","8","8","8","3","","TRUE","TRUE"
"3086215","1","1","3","0","","FALSE","TRUE"
"3101817","1","1","19","1","","TRUE","TRUE"
"3122442","1","2","13","7","","FALSE","FALSE"
"3124619","1","1","0","0","","FALSE","TRUE"
"3161473","3","3","1","1","","FALSE","TRUE"
"3172645","1","1","1","0","","FALSE","TRUE"
"3179284","2","3","3","4","","FALSE","TRUE"
"3191019","1","1","1","0","","FALSE","FALSE"
"3203275","1","1","1","1","","TRUE","TRUE"
"3209973","1","1","14","2","","TRUE","TRUE"
"3228780","1","1","9","8","","FALSE","FALSE"
"3233775","2","2","0","0","","FALSE","FALSE"
"3300113","1","1","0","0","","FALSE","FALSE"
"3355955","1","1","7","5","","FALSE","FALSE"
"3358766","5","5","0","0","","FALSE","TRUE"
"3377998","1","1","4","1","","FALSE","FALSE"
"3408585","1","2","50","35","","TRUE","TRUE"
"3411349","0","1","1","0","","FALSE","FALSE"
"3426010","1","1","9","3","","TRUE","TRUE"
"3458485","1","1","1","0","","TRUE","TRUE"
"3467057","1","1","2","0","","TRUE","TRUE"
"3468376","1","1","2","0","","FALSE","TRUE"
"3469590","1","1","1","0","","TRUE","TRUE"
"3469744","1","1","1","0","","TRUE","TRUE"
"3469908","1","1","1","0","","TRUE","TRUE"
"3470319","1","1","3","0","","TRUE","TRUE"
"3477477","1","1","1","0","","FALSE","FALSE"
"3488049","1","1","3","1","","FALSE","TRUE"
"3500503","1","1","0","0","","FALSE","TRUE"
"3526071","2","2","1","0","","TRUE","TRUE"
"3538369","1","1","1","0","","FALSE","FALSE"
"3623092","1","1","1","0","","FALSE","TRUE"
"3642904","1","1","1","0","","FALSE","FALSE"
"3673179","2","2","0","0","","FALSE","FALSE"
"3683394","1","1","1","0","","FALSE","FALSE"
"3709288","2","2","13","11","","FALSE","FALSE"
"3754460","4","12","0","2","","TRUE","TRUE"
"3762785","1","1","1","0","","FALSE","FALSE"
"3768166","1","7","1","2","","FALSE","FALSE"
"3771704","2","2","1","0","","FALSE","FALSE"
"3776526","3","3","1","0","","FALSE","FALSE"
"3790246","2","2","2","0","","FALSE","FALSE"
"3831940","1","2","8","6","","FALSE","FALSE"
"3843212","1","1","2","0","","TRUE","TRUE"
"3848689","1","1","1","0","","FALSE","TRUE"
"3855085","2","2","2","0","","TRUE","FALSE"
"3862325","1","1","3","2","","TRUE","TRUE"
"3867787","1","1","62","54","","TRUE","TRUE"
"3871125","1","1","2","1","","FALSE","FALSE"
"3949155","1","1","13","12","","FALSE","FALSE"
"3982792","1","1","2","0","","FALSE","TRUE"
"4011398","2","2","2","1","","FALSE","TRUE"
"4043177","1","2","1","0","","TRUE","TRUE"
"4068126","1","1","1","0","","TRUE","FALSE"
"4093648","1","1","1","0","","FALSE","FALSE"
"4097619","1","1","1","0","","FALSE","TRUE"
"4114181","4","4","3","0","","FALSE","FALSE"
"4120500","1","1","6","3","","FALSE","FALSE"
"4126155","6","8","1","0","","FALSE","FALSE"
"4146927","1","1","1","0","","FALSE","FALSE"
"4174919","3","7","0","0","","FALSE","FALSE"
"4175942","1","1","20","3","","FALSE","FALSE"
