DPDP,id,star,watcher,committer,comunity,have_language,pull_request
FALSE,1073502,2,0,2,2,1,0
FALSE,2511006,1,0,1,1,1,0
TRUE,2513898,1,0,1,1,1,0
FALSE,2198538,5,3,1,1,0,0
TRUE,1196579,8,3,1,1,1,0
TRUE,2228300,2,1,1,1,1,0
FALSE,2508073,1,0,2,2,1,0
FALSE,2525712,1,0,1,1,1,0
FALSE,2507591,1,0,2,2,1,0
FALSE,2510185,1,0,1,1,1,0
FALSE,1008718,13,12,10,14,1,17
TRUE,1935329,3,0,2,2,1,1
FALSE,2508186,2,0,1,1,1,0
TRUE,2513724,1,0,1,1,0,0
FALSE,427659,144,109,5,7,1,0
TRUE,495260,9,6,3,3,1,1
TRUE,8343,5087,2528,68,357,1,106
TRUE,2508717,0,0,1,1,1,0
TRUE,2518257,0,0,1,1,1,0
TRUE,49331,3,3,3,3,1,0
FALSE,7007,0,1,3,3,0,0
FALSE,766370,3,2,1,1,1,0
FALSE,2508045,1,0,1,1,0,0
FALSE,2510666,2,0,2,2,1,0
TRUE,777913,17,15,1,3,1,0
TRUE,177361,64,53,7,9,1,14
TRUE,2508749,1,0,1,1,1,0
FALSE,2511392,1,0,1,1,0,0
FALSE,14366,1,0,1,1,1,0
FALSE,2508198,1,0,1,1,1,0
TRUE,2513748,1,0,1,1,1,0
FALSE,473299,1,1,4,4,1,0
TRUE,126851,2,4,4,4,1,0
TRUE,2197896,10,12,2,2,1,0
FALSE,2507802,1,0,1,1,1,0
FALSE,2510401,1,0,1,1,0,0
TRUE,946632,9,7,2,2,1,1
TRUE,961619,54,53,6,12,1,14
FALSE,1506351,2,2,1,1,1,0
FALSE,2509579,1,0,1,1,1,0
FALSE,2515359,1,0,2,2,1,0
TRUE,137712,18,18,1,2,0,0
TRUE,1608059,1,1,2,3,1,0
TRUE,2207142,20,6,2,3,1,1
FALSE,2513460,2,0,1,1,1,0
TRUE,25624,870,555,24,27,1,18
TRUE,620829,12,4,2,2,1,0
TRUE,680048,3,3,2,3,1,0
TRUE,12113,6,6,8,9,1,0
TRUE,1824771,4,6,1,1,1,0
FALSE,2511604,1,0,1,1,1,0
FALSE,2514570,1,0,1,1,1,0
FALSE,2523535,0,0,2,2,1,0
TRUE,824879,1,1,1,1,1,0
TRUE,2508034,1,0,1,1,1,0
FALSE,2510654,1,0,1,1,1,0
TRUE,710195,3,3,2,2,1,0
FALSE,1526740,2,2,2,2,1,0
TRUE,209488,19,19,1,1,1,0
TRUE,2503714,1,0,1,1,1,0
TRUE,2511541,3,0,1,1,1,0
FALSE,2147654,101,46,8,11,1,0
TRUE,2513677,1,0,1,1,1,0
TRUE,2516527,3,2,1,1,1,0
FALSE,2512442,1,0,1,1,0,0
TRUE,2199076,2,1,1,1,1,0
FALSE,2276038,3,0,2,2,1,1
FALSE,2508419,0,0,1,1,1,0
TRUE,5683,23,23,2,2,1,1
FALSE,2510610,1,0,1,1,0,0
TRUE,25642,57,48,4,26,1,9
FALSE,809138,1,0,1,1,1,0
TRUE,1275943,5,3,4,4,1,0
FALSE,2229818,1,1,4,4,1,0
TRUE,2506384,1,0,1,1,0,0
FALSE,2509040,1,0,1,1,1,0
FALSE,2280765,2,1,1,1,1,0
FALSE,881233,1,1,2,2,1,0
TRUE,1013374,6,2,1,1,1,0
TRUE,203645,19,9,6,6,1,7
FALSE,369914,3,0,2,2,1,1
TRUE,37894,14,15,67,70,1,0
FALSE,102881,2,3,6,6,1,0
TRUE,2507151,4,1,1,1,1,0
FALSE,2512559,1,0,1,1,0,0
FALSE,2521381,1,0,1,1,1,0
FALSE,1025362,1,0,2,2,1,0
TRUE,2229350,3,1,1,2,1,0
FALSE,2508758,3,1,1,1,1,0
FALSE,2201705,9,2,1,1,1,0
TRUE,2518756,4,0,2,3,1,2
TRUE,1944062,1,1,2,2,1,0
FALSE,2226304,0,0,2,2,1,0
TRUE,902802,35,30,2,2,1,2
TRUE,116629,1016,652,42,91,1,35
FALSE,2008527,1,2,1,2,1,0
FALSE,2510349,1,0,1,1,1,0
TRUE,2513208,1,0,1,1,1,0
FALSE,2519138,1,0,1,1,1,0
FALSE,258294,48,38,28,189,1,19
TRUE,1944096,0,0,2,2,1,0
FALSE,2515147,1,0,1,1,1,0
TRUE,661538,6,6,1,2,1,0
FALSE,876205,0,1,1,1,1,0
TRUE,2510649,2,0,3,3,1,0
FALSE,2522394,1,0,2,2,1,0
FALSE,878736,9,7,1,1,1,0
FALSE,2145369,3,2,1,1,1,0
TRUE,2167782,39,33,4,8,1,0
FALSE,2348044,0,0,2,2,0,4
TRUE,2514965,0,0,1,1,1,0
FALSE,702156,0,0,2,2,1,0
FALSE,2506251,1,0,1,1,1,0
TRUE,2514614,1,1,1,1,1,0
FALSE,316923,3,5,6,6,1,1
TRUE,2228941,14,6,1,1,1,0
TRUE,2508465,2,0,2,2,1,0
FALSE,2514053,1,0,1,1,1,0
FALSE,2516989,1,0,1,1,1,0
TRUE,2204640,4,3,3,5,1,1
FALSE,2506493,1,0,1,1,1,0
FALSE,2509110,1,0,2,2,1,0
FALSE,2514844,1,0,1,1,1,0
TRUE,1951888,8,5,2,4,1,0
FALSE,1502942,1,1,1,1,1,0
TRUE,2148170,11,3,11,11,1,3
TRUE,2508414,1,0,1,1,1,0
FALSE,2514012,1,0,1,1,1,0
FALSE,2519902,1,0,1,1,1,0
FALSE,404257,5,4,4,4,0,0
TRUE,1219521,3,2,1,1,1,0
TRUE,231354,67,20,13,43,1,132
TRUE,2510800,2,1,2,2,1,0
TRUE,2513709,2,0,1,1,1,0
TRUE,2513285,0,0,1,1,1,0
FALSE,2519220,1,0,1,1,1,0
TRUE,337313,14,7,2,5,1,1
TRUE,160958,43,45,5,12,1,3
TRUE,205090,20,8,3,3,1,2
TRUE,2204209,4,4,1,1,1,0
FALSE,2508833,1,0,1,1,1,0
TRUE,2511507,4,2,1,1,1,0
TRUE,26393,25,28,1,1,1,0
FALSE,2506316,1,0,1,1,1,0
FALSE,1147125,1,7,1,1,1,0
TRUE,2243341,7,4,2,4,1,0
FALSE,2507231,1,0,1,1,0,0
FALSE,2509859,1,0,1,1,1,0
TRUE,2512671,6,0,1,1,1,0
TRUE,826358,1,1,1,1,1,0
TRUE,225189,9,5,3,3,1,11
FALSE,530803,25,29,3,8,1,6
FALSE,1185359,25,22,1,1,1,0
FALSE,178481,9,5,2,2,1,1
TRUE,2195878,6,4,1,1,1,0
TRUE,2347999,7,2,4,4,1,5
TRUE,2509218,2,1,2,2,1,0
TRUE,2511953,1,0,1,1,1,0
FALSE,2514956,1,0,1,1,1,0
TRUE,412395,10,9,8,8,1,6
FALSE,640687,6,6,2,2,1,0
TRUE,9593,32,19,27,27,1,42
FALSE,2453412,1,0,1,1,1,0
FALSE,2513694,1,0,1,1,0,0
TRUE,208979,29,26,2,3,1,1
FALSE,2514159,2,1,1,1,1,0
TRUE,43790,4,3,4,4,1,2
TRUE,749641,3,1,1,1,1,0
TRUE,1094185,7,0,1,1,1,0
FALSE,2229115,1,0,2,2,1,0
FALSE,2508606,1,0,1,1,0,0
TRUE,8866,4243,2556,33,147,1,22
FALSE,2510431,1,0,1,1,1,0
TRUE,489666,5,4,15,15,1,0
FALSE,1196940,11,3,1,1,1,0
TRUE,199275,20,21,18,26,1,19
FALSE,2145273,4,3,1,1,0,0
FALSE,2509191,1,0,1,1,1,0
FALSE,2511929,2,0,1,1,1,0
TRUE,2514930,1,0,2,2,1,0
FALSE,2517908,1,1,1,1,1,0
FALSE,2510270,0,0,3,4,1,0
FALSE,2513101,0,0,1,1,1,0
TRUE,414523,2,2,2,2,1,1
TRUE,455593,8,2,3,3,1,2
TRUE,2513108,2,0,2,2,1,0
TRUE,2525178,1,0,2,2,1,0
TRUE,813658,27,17,3,6,1,6
FALSE,1072685,9,2,1,1,1,0
TRUE,1352799,20,16,4,5,1,0
TRUE,2513785,1,1,1,1,1,0
TRUE,2516647,2,0,1,1,1,0
TRUE,609880,6,4,1,1,1,0
FALSE,2148511,2,1,1,2,1,0
TRUE,2208413,17,13,3,7,1,1
TRUE,2508617,1,0,1,1,1,0
FALSE,2511274,1,0,1,1,0,0
TRUE,862181,1,1,1,1,1,0
TRUE,207632,10,4,1,1,1,0
FALSE,2240097,10,7,1,1,0,0
FALSE,2513212,1,0,1,1,1,0
FALSE,2248745,5,4,2,3,1,0
FALSE,2513306,1,0,1,1,1,0
FALSE,2511247,1,0,1,1,1,0
FALSE,740660,1,1,7,7,1,1
FALSE,2196486,2,1,3,3,1,3
TRUE,624081,154,141,21,55,1,22
TRUE,73107,35,31,29,46,1,46
FALSE,2514198,0,0,1,1,1,0
TRUE,2517145,2,0,1,1,1,0
FALSE,633386,1,1,1,1,1,0
FALSE,122012,8,7,3,3,1,0
FALSE,1840915,1,0,2,2,1,0
FALSE,2233839,3,2,1,1,1,0
FALSE,2509015,1,0,1,1,1,0
FALSE,2226797,3,1,1,1,1,0
FALSE,2512522,1,0,1,1,1,0
TRUE,2210789,3,2,2,2,1,0
FALSE,2507245,2,0,2,2,1,0
FALSE,2524700,2,0,1,1,1,0
FALSE,70068,1,1,1,1,1,0
TRUE,747438,2,2,1,1,1,0
FALSE,2512287,1,0,1,1,1,0
TRUE,2518199,7,3,1,1,1,0
FALSE,1259531,6,4,1,1,1,0
FALSE,2509934,0,0,1,1,1,0
FALSE,2512755,1,0,1,1,1,0
FALSE,2524761,0,0,1,1,0,0
TRUE,956054,1,1,1,1,1,0
TRUE,1286333,13,11,1,1,1,0
TRUE,2507575,0,0,1,1,1,0
FALSE,2513016,1,0,1,1,0,0
TRUE,2148530,9,6,1,1,1,0
TRUE,2250731,11,5,1,2,1,0
FALSE,2508627,2,0,1,1,1,0
TRUE,2511283,3,3,1,1,1,0
TRUE,2510995,3,3,3,3,1,5
FALSE,35763,9,12,35,35,1,7
FALSE,509799,5,4,2,2,1,0
TRUE,2146672,17,13,3,3,1,3
TRUE,2512886,3,0,1,1,0,0
TRUE,2226049,2,1,1,1,1,0
FALSE,2348032,1,0,1,1,1,0
TRUE,2506587,1,0,1,1,1,0
FALSE,2514960,1,0,1,1,1,0
FALSE,54704,5,4,3,3,1,0
TRUE,2508733,1,0,1,1,1,0
FALSE,2511381,1,0,1,1,1,0
FALSE,2514349,1,0,1,1,1,0
FALSE,2520221,1,0,1,1,1,0
TRUE,41214,184,148,38,64,1,55
TRUE,1603692,10,6,1,1,1,0
TRUE,2514565,1,0,1,1,1,0
TRUE,59831,3,3,5,6,1,2
TRUE,754880,5,2,1,1,1,0
TRUE,85669,0,1,1,1,1,0
FALSE,2226954,3,3,1,1,1,0
TRUE,2512615,2,0,2,2,1,0
FALSE,313644,35,14,9,9,1,12
FALSE,2194573,2,0,1,1,1,0
TRUE,2228912,1,1,2,2,1,1
FALSE,457010,1,1,2,2,1,0
FALSE,2507602,0,0,1,1,0,0
TRUE,2510202,2,0,1,1,1,0
TRUE,1102681,2,0,1,1,1,0
TRUE,2226789,5,4,1,2,1,0
TRUE,346562,1,1,5,5,1,0
TRUE,125778,2,3,2,2,1,0
TRUE,19324,29,24,2,2,1,0
FALSE,1991648,1,1,1,2,1,0
TRUE,2230965,6,3,1,2,1,0
FALSE,2507148,2,0,5,5,1,0
FALSE,2226695,5,1,3,3,1,0
FALSE,2509642,1,0,1,1,1,0
FALSE,2512455,1,0,1,1,1,0
FALSE,2518368,0,0,1,1,1,0
TRUE,2521276,1,0,1,1,1,0
TRUE,454501,36,21,3,3,1,1
TRUE,760832,37,29,1,1,1,0
TRUE,1568002,5,3,5,5,1,1
TRUE,1757171,17,10,4,4,1,1
FALSE,1897750,1,0,1,1,1,0
FALSE,2227276,3,3,2,2,0,1
FALSE,2513336,1,0,1,1,1,0
TRUE,40322,24,20,21,44,1,13
TRUE,444146,419,298,9,49,1,6
TRUE,699419,1,1,4,4,1,0
TRUE,74297,11,11,1,1,1,0
TRUE,2506238,1,0,1,1,1,0
TRUE,2514606,2,1,1,1,1,0
TRUE,350301,4,0,2,2,1,2
TRUE,51787,122,117,16,25,1,17
FALSE,2511297,1,0,2,2,1,0
FALSE,2514253,0,0,1,1,1,0
TRUE,260160,24,16,1,2,1,0
TRUE,33511,5,6,1,1,1,0
TRUE,78636,51,38,3,6,1,2
FALSE,2509768,1,0,1,1,1,0
FALSE,2512563,1,0,1,1,1,0
TRUE,401495,6,2,5,6,1,1
FALSE,471056,0,0,1,1,1,0
FALSE,2226153,6,4,1,1,1,0
FALSE,2509275,1,0,2,2,1,0
TRUE,2511997,0,0,1,1,0,0
FALSE,2523972,1,0,2,2,0,0
TRUE,760191,8,8,2,2,1,0
TRUE,1054456,41,6,2,2,1,0
FALSE,2513714,2,0,2,2,1,0
TRUE,456371,27,24,5,5,1,2
FALSE,1302379,15,8,2,2,0,0
FALSE,2348235,4,0,2,2,1,7
TRUE,2520840,1,0,1,1,1,0
TRUE,2508541,0,0,1,1,0,0
FALSE,1933446,3,1,1,1,1,0
TRUE,2512837,3,0,1,1,1,0
FALSE,2515811,3,2,1,1,1,0
TRUE,402023,1,1,1,1,1,0
TRUE,49933,24,17,12,17,1,6
TRUE,1079988,10,9,2,2,1,1
FALSE,2509353,1,0,1,1,1,0
FALSE,2515111,1,0,4,4,1,0
TRUE,2226364,27,18,1,1,1,0
FALSE,2334584,1,0,2,2,1,0
TRUE,2506786,1,0,1,1,1,0
FALSE,2512171,1,0,2,2,1,0
FALSE,2515182,1,2,3,3,1,0
TRUE,459174,13,13,4,4,1,0
TRUE,54895,20,14,4,4,1,28
TRUE,2272357,15,12,9,12,1,32
TRUE,23320,1680,1281,54,76,1,8
FALSE,2513749,2,1,1,1,1,0
TRUE,59200,84,78,3,5,1,2
TRUE,2225964,3,2,1,1,1,0
TRUE,2230016,9,3,2,2,1,0
FALSE,2514901,1,0,1,1,1,0
TRUE,1111241,20,14,6,7,1,3
TRUE,1006068,14,10,6,6,1,1
TRUE,2145529,9,10,1,1,1,0
FALSE,2200508,12,6,1,1,1,0
TRUE,2515052,2,0,1,1,1,0
FALSE,2518035,1,0,1,2,1,0
TRUE,2510117,1,0,3,3,1,0
TRUE,29675,216,165,30,47,1,37
TRUE,888277,33,29,4,4,1,1
TRUE,893222,26,19,2,2,1,0
FALSE,386732,2,7,4,5,1,1
TRUE,1616334,2,2,1,1,1,0
TRUE,183124,92,74,4,5,1,5
FALSE,2148823,6,1,1,1,1,0
TRUE,2511449,0,0,1,1,1,0
FALSE,2514425,0,0,1,1,1,0
TRUE,1128424,24,14,2,2,1,0
FALSE,140417,3,3,2,2,1,0
TRUE,2512939,1,0,1,1,1,0
FALSE,826720,2,2,2,2,1,0
TRUE,1595598,2,1,1,1,1,0
TRUE,171527,29,17,4,4,1,21
TRUE,2241671,4,3,1,1,1,0
TRUE,2514343,3,2,2,3,1,0
FALSE,2517348,2,0,2,2,1,0
FALSE,2227311,4,2,1,1,0,0
TRUE,2507453,1,0,1,1,1,0
TRUE,402158,59,44,3,4,1,0
TRUE,557231,5,5,1,1,1,0
FALSE,2508968,1,0,1,1,1,0
TRUE,2511648,1,0,1,1,1,0
TRUE,161398,35,31,9,14,1,3
TRUE,2348008,1,0,2,2,1,0
FALSE,2506585,0,0,1,1,1,0
FALSE,2509220,2,0,1,1,1,0
FALSE,2347926,3,0,2,2,0,1
TRUE,2509195,3,1,1,1,1,0
FALSE,2514933,2,0,1,1,1,0
TRUE,235826,5,2,2,3,1,4
FALSE,2512968,1,0,2,2,1,0
FALSE,2515948,3,1,1,1,1,0
TRUE,455433,5,2,3,3,1,2
TRUE,2148985,54,45,4,5,1,1
TRUE,2508886,2,1,1,1,1,0
TRUE,2171547,1,0,1,1,1,0
FALSE,2510516,1,0,3,3,1,0
TRUE,2513389,1,0,1,1,1,0
TRUE,2226209,6,3,1,1,1,0
FALSE,2506672,1,0,1,1,1,0
TRUE,2515023,1,0,1,1,1,0
TRUE,1094123,48,30,3,10,1,3
TRUE,2511237,0,0,4,4,1,2
TRUE,2514195,1,1,2,2,1,0
TRUE,2525185,5,4,2,2,1,0
FALSE,2510495,1,0,2,2,1,0
FALSE,2516293,3,1,1,1,1,0
TRUE,520578,7,6,2,2,1,1
TRUE,1094879,52,50,5,5,1,3
TRUE,2511337,2,1,1,1,1,0
FALSE,2427705,27,23,1,8,1,0
TRUE,2506488,6,2,1,1,1,0
FALSE,2511836,1,0,1,1,1,0
FALSE,2514842,1,0,1,1,1,0
FALSE,2517807,3,0,3,3,1,0
TRUE,19068,12,11,2,4,1,1
TRUE,2226489,10,5,2,5,1,0
FALSE,2509504,4,1,1,1,1,0
FALSE,2515287,1,0,1,1,1,0
FALSE,1086746,6,1,1,1,1,0
FALSE,1129600,2,0,1,1,1,0
FALSE,2483332,1,0,1,1,1,0
FALSE,2510287,1,0,1,1,1,0
FALSE,1409468,1,0,3,3,1,1
FALSE,2230992,1,1,1,1,1,0
TRUE,437201,5,7,3,3,1,0
FALSE,982148,1,1,1,1,1,0
TRUE,2508365,0,1,1,1,0,0
TRUE,2513955,1,0,2,2,1,0
FALSE,621875,3,1,1,1,1,0
FALSE,800820,10,8,5,8,1,5
TRUE,137084,3,3,4,5,1,4
TRUE,1660069,2,3,9,9,1,0
FALSE,2146640,3,2,1,1,1,0
TRUE,2512839,3,0,2,2,1,0
TRUE,1306143,63,7,1,1,1,0
FALSE,2509609,1,1,1,1,1,0
TRUE,2512439,2,1,1,1,1,0
FALSE,2515408,1,0,1,1,1,0
FALSE,389337,4,4,1,1,1,1
TRUE,2204109,1,1,1,1,1,0
FALSE,2508775,1,0,1,1,1,0
FALSE,2508315,1,0,1,1,1,0
TRUE,2510981,1,0,1,1,1,0
FALSE,2516763,1,1,2,2,1,0
TRUE,332784,9,10,4,4,1,3
TRUE,359631,5,4,6,6,1,0
FALSE,2514438,1,0,1,1,1,0
TRUE,255233,13,7,3,5,1,2
TRUE,72092,67,73,7,7,1,0
FALSE,78950,9,7,6,6,1,1
FALSE,2524789,1,0,1,1,1,0
FALSE,1073763,3,1,2,2,1,0
TRUE,2511023,1,0,1,1,1,0
FALSE,773473,3,3,9,9,1,0
TRUE,1372798,4,4,2,2,1,0
FALSE,2507716,1,0,2,2,0,0
FALSE,2510304,1,0,1,1,0,0
TRUE,2513141,1,0,1,1,1,0
TRUE,652432,51,28,4,4,1,0
TRUE,1187870,5,2,1,1,1,0
TRUE,2226404,3,2,1,2,1,0
TRUE,2506816,1,0,1,1,0,0
FALSE,2515225,1,0,2,2,1,0
FALSE,2521065,1,0,1,1,1,0
FALSE,2508356,0,0,1,1,0,0
FALSE,2511019,1,0,1,1,1,0
FALSE,2512043,1,0,1,1,1,0
TRUE,775410,31,23,12,16,1,10
TRUE,113308,14,4,4,4,1,1
TRUE,2206196,32,7,2,2,1,0
FALSE,2512568,1,0,1,1,1,0
TRUE,2198273,9,2,3,3,1,0
FALSE,2513532,1,0,3,3,1,0
TRUE,2519442,1,0,1,1,1,0
TRUE,427280,27,19,6,6,1,3
FALSE,43161,104,95,2,2,1,0
TRUE,451230,25,14,3,4,1,3
FALSE,1036371,18,13,3,4,1,3
FALSE,1144187,3,1,1,1,1,0
FALSE,206166,9,7,3,3,1,2
FALSE,2305301,3,0,3,3,1,0
FALSE,2509474,3,1,4,4,1,0
FALSE,2515264,1,0,1,1,1,0
TRUE,91461,2,2,2,2,1,1
FALSE,2509743,1,0,1,1,0,0
TRUE,341248,0,0,4,8,1,0
TRUE,2508691,1,0,1,1,1,0
TRUE,254980,93,73,5,9,1,4
TRUE,810640,1,1,3,3,1,0
FALSE,97514,1,1,3,47,1,0
TRUE,2512091,4,2,4,4,1,0
TRUE,712296,5,3,1,1,1,0
TRUE,722114,80,59,12,24,1,7
TRUE,1053329,2,0,2,2,1,0
TRUE,1837,3,2,2,2,1,1
TRUE,2507963,3,1,3,3,1,0
FALSE,2510562,0,0,1,1,1,0
FALSE,2513423,1,0,1,1,0,0
TRUE,2516343,0,0,1,1,1,0
FALSE,89776,4,3,4,4,1,0
FALSE,168022,4,4,3,5,1,2
FALSE,2512094,1,0,1,1,1,0
FALSE,2515095,1,0,1,1,1,0
TRUE,26837,2,2,1,1,1,0
FALSE,2469580,1,0,2,2,1,0
FALSE,2511016,1,0,1,1,1,0
TRUE,2513925,0,0,1,1,1,0
FALSE,416114,57,37,6,6,1,5
TRUE,1480220,3,2,1,1,1,0
TRUE,2510980,1,0,1,1,0,0
FALSE,2511206,1,0,1,1,0,0
FALSE,1400569,1,0,1,1,1,0
FALSE,2514621,1,0,1,1,1,0
FALSE,2507057,0,1,1,1,1,0
TRUE,257007,8,7,2,2,1,0
TRUE,519044,19,14,7,11,1,11
TRUE,2513788,1,0,1,1,1,0
TRUE,2507210,9,4,1,1,1,0
FALSE,2509825,2,1,1,1,0,0
FALSE,2512631,1,0,4,4,1,0
TRUE,2515608,2,1,1,1,1,0
TRUE,29402,172,146,16,35,1,21
TRUE,2226370,7,4,1,1,1,0
TRUE,2512181,1,0,1,1,1,0
TRUE,1965474,32,25,4,4,1,0
FALSE,2508257,1,0,1,1,1,0
TRUE,2510910,1,0,1,2,1,0
TRUE,2513811,3,0,1,1,1,0
FALSE,2522650,1,0,1,1,1,0
TRUE,81060,42,44,2,4,1,0
FALSE,168190,0,35,5,5,0,9
FALSE,1920843,1,1,1,1,1,0
TRUE,2222634,5,2,1,1,1,0
TRUE,2506863,4,2,1,1,1,0
FALSE,2509478,2,0,2,2,1,0
FALSE,2512301,0,0,1,1,1,0
FALSE,2515270,4,0,2,2,1,0
TRUE,1197540,11,10,1,1,1,0
FALSE,2505536,1,0,1,1,1,0
FALSE,2510841,2,1,3,3,1,0
FALSE,2513733,1,0,1,1,1,0
FALSE,2519597,0,0,3,3,1,0
TRUE,35513,3,3,1,1,1,2
FALSE,2508146,1,0,1,1,1,0
FALSE,2510772,1,0,1,1,1,0
FALSE,2516540,1,0,1,1,1,0
TRUE,2236127,4,1,1,1,1,0
TRUE,2513378,3,0,2,2,1,0
TRUE,87192,1,1,3,3,1,0
TRUE,117017,161,152,19,86,1,13
FALSE,2510724,1,0,1,1,1,0
TRUE,2513620,3,0,1,2,1,0
TRUE,2514206,1,0,1,1,1,0
FALSE,2520075,1,0,1,1,1,0
TRUE,38627,1157,807,82,221,1,84
TRUE,532723,89,76,6,13,1,9
TRUE,576962,31,22,2,2,1,0
FALSE,2508368,1,0,1,1,1,0
FALSE,2513960,1,0,1,1,1,0
TRUE,12038,156,89,21,22,1,12
TRUE,164108,244,199,11,18,1,10
FALSE,2213908,8,5,1,1,1,0
FALSE,2508854,0,0,1,1,1,0
FALSE,2514498,1,0,2,2,1,0
TRUE,1476807,2,1,1,1,1,0
FALSE,2348714,4,0,2,2,1,1
TRUE,2509387,4,1,1,1,1,0
TRUE,418654,178,137,32,60,1,37
TRUE,772045,28,20,2,2,1,1
FALSE,2509381,1,0,1,1,1,0
FALSE,2512136,1,0,1,1,0,0
TRUE,65891,785,520,73,209,1,129
FALSE,2508581,1,0,2,2,1,0
FALSE,2511222,1,0,1,1,1,0
TRUE,2517130,7,1,2,2,1,0
TRUE,59575,6,1,2,2,1,0
TRUE,2241583,5,3,1,1,1,0
FALSE,2508687,1,0,2,3,1,0
FALSE,2511326,3,0,1,1,1,0
FALSE,2517260,1,0,3,3,1,0
TRUE,526681,71,52,4,4,1,0
TRUE,142052,2,2,1,1,1,0
FALSE,2508760,2,1,1,1,1,0
FALSE,2511417,1,0,2,2,1,0
FALSE,2514381,1,0,2,2,0,0
TRUE,2509984,1,0,1,1,1,0
TRUE,488909,1,1,1,1,1,0
TRUE,11684,823,497,17,23,1,9
TRUE,193139,208,124,10,16,1,8
FALSE,2507817,1,0,1,1,1,0
FALSE,2513279,1,0,1,1,1,0
FALSE,1188978,1,0,1,1,1,0
TRUE,153954,12,12,4,6,1,0
TRUE,2226612,4,3,1,1,1,0
FALSE,2512391,1,0,1,1,1,0
TRUE,2515370,0,0,1,1,1,0
FALSE,2518298,2,0,1,1,1,0
TRUE,955386,3,3,4,4,1,0
TRUE,2226586,1,1,1,1,1,0
FALSE,2515351,1,0,1,1,1,0
TRUE,367928,26,24,16,19,1,9
FALSE,702887,1,1,4,4,1,1
TRUE,82473,503,365,26,80,1,54
FALSE,203312,37,27,4,6,1,13
FALSE,247394,5,8,6,6,1,0
TRUE,2510356,2,1,1,1,1,0
FALSE,541379,0,1,2,2,1,0
TRUE,202862,5,1,2,2,1,5
TRUE,2507501,1,0,1,1,1,0
FALSE,2510089,1,0,1,1,1,0
FALSE,2512931,1,0,1,1,0,0
TRUE,2515910,1,0,1,1,1,0
TRUE,61049,143,37,1,1,1,0
FALSE,2507488,2,1,1,1,1,0
FALSE,2514131,1,1,1,1,1,0
TRUE,510422,0,1,1,1,1,0
FALSE,571308,15,11,2,3,1,1
FALSE,2510037,1,0,1,1,1,0
TRUE,1697703,20,18,8,8,1,9
FALSE,2226636,3,2,1,1,1,0
TRUE,27039,115,104,15,33,1,10
TRUE,95301,33,20,2,2,1,2
FALSE,2508095,2,0,2,2,1,0
FALSE,2510717,1,0,1,1,0,0
FALSE,2513609,1,0,1,1,0,0
FALSE,2522452,1,0,1,1,1,0
TRUE,2515199,4,2,1,1,1,0
TRUE,1013789,7,1,1,1,1,0
FALSE,1072215,2,0,1,1,1,0
TRUE,2508184,1,0,1,1,1,0
FALSE,2513722,2,0,3,3,0,1
FALSE,2152905,1,0,1,1,0,0
TRUE,246499,6,5,4,6,1,9
FALSE,747567,23,20,4,4,1,2
TRUE,843918,7,5,2,2,1,2
TRUE,11295,19,17,14,17,1,1
TRUE,1549603,2,1,5,5,1,0
FALSE,2513747,1,0,1,1,1,0
FALSE,2516597,0,0,1,1,1,0
FALSE,2511491,1,0,1,1,1,0
TRUE,2514469,1,0,1,1,1,0
TRUE,676870,37,19,5,5,1,0
FALSE,2510625,1,0,1,1,1,0
TRUE,581755,9,4,2,2,1,2
TRUE,11186,424,311,112,154,1,61
TRUE,131063,28,35,5,10,1,12
TRUE,1431197,2,0,1,1,1,0
TRUE,2181718,2,0,1,1,1,0
TRUE,2513651,4,1,2,2,1,0
FALSE,632164,2,1,1,1,1,0
FALSE,77971,2,1,3,3,1,0
TRUE,2509761,0,1,4,5,1,0
FALSE,2512557,1,0,1,1,1,0
FALSE,2518520,1,0,2,2,1,0
FALSE,2228950,2,1,2,2,1,0
FALSE,2328839,1,0,4,4,1,0
FALSE,2511133,0,0,1,1,1,0
FALSE,2227017,13,8,1,1,1,0
TRUE,2512646,1,0,2,2,1,0
TRUE,407352,3,0,2,2,1,1
TRUE,2509845,1,0,1,1,1,0
FALSE,2512640,1,0,1,1,1,0
TRUE,12829,146,127,3,4,1,2
FALSE,2226423,14,7,1,1,1,0
FALSE,2506821,2,0,1,1,0,0
FALSE,2512229,1,0,1,1,1,0
TRUE,656415,39,33,7,7,1,0
TRUE,153941,4,3,1,1,1,0
TRUE,2509573,1,0,1,1,0,0
FALSE,2515354,2,1,1,1,1,0
FALSE,612974,1,4,20,20,1,8
TRUE,2229448,2,1,1,1,0,0
TRUE,2514454,2,0,1,1,1,0
FALSE,769667,20,12,88,141,1,2
TRUE,1508266,1,0,2,2,1,1
TRUE,2507636,1,0,1,1,1,0
TRUE,2513066,3,0,1,1,1,0
TRUE,14192,23,18,3,3,1,0
FALSE,2228312,2,1,1,1,1,0
TRUE,2510706,4,1,1,1,1,0
FALSE,2513582,1,0,1,1,1,0
FALSE,2525716,1,0,1,1,1,0
FALSE,648087,2,1,5,5,1,0
FALSE,2508660,1,0,1,1,1,0
FALSE,2511307,1,0,1,1,1,0
FALSE,2514264,1,0,1,1,1,0
TRUE,452579,48,35,3,4,1,3
TRUE,664881,3,0,4,5,1,1
TRUE,2212874,32,15,5,7,1,2
